region,state,semana_ref,chuva_media_semanal,temperatura_media,umidade_media,vento_medio,pressao_media,radiacao_media
N,AC,2021-01-11,5.085714,25.746264,85.16501,1.1950421,986.8484,2171.5833
N,AC,2021-01-18,11.77143,24.968706,84.974236,1.0774146,988.1536,2039.1777
N,AC,2021-01-25,20.57143,25.201382,87.721756,1.1289978,989.99426,1334.8762
N,AC,2021-02-01,16.142859,26.03299,84.95732,1.1496289,990.8047,1422.7932
N,AC,2021-02-08,56.45713,25.267092,89.354546,1.0577216,989.8351,1043.1162
N,AC,2021-02-15,34.314278,24.843386,88.104645,1.1476191,990.52124,1116.864
N,AC,2021-02-22,26.514284,25.428118,87.4532,1.0196346,990.18054,1367.8558
N,AC,2021-03-01,3.3714283,24.905699,87.264336,1.1771461,990.3832,1108.1292
N,AC,2021-03-08,48.799995,24.821796,87.58528,1.2031366,991.37317,1129.46
N,AC,2021-03-15,15.8,25.185633,85.993225,1.1151066,990.2617,1281.4348
N,AC,2021-03-22,5.2857146,26.501778,81.178955,1.3497598,991.22943,1740.2393
N,AC,2021-03-29,5.0285716,26.174408,82.8988,1.272619,991.343,1557.1704
N,AC,2021-04-05,10.428572,27.400919,79.13518,1.1241744,991.0637,1780.1666
N,AC,2021-04-12,3.5428576,26.681314,80.45297,1.4948809,991.76855,1683.95
N,AC,2021-04-19,4.6,27.272621,79.20238,1.5369048,990.87384,1618.227
N,AC,2021-04-26,0.37142858,25.362679,78.04881,1.9202975,993.78284,1451.5051
NE,AL,2014-12-29,1.5999999,27.14978,69.95316,2.659832,1000.46533,1778.4175
NE,AL,2015-01-05,5.066666,27.20883,70.53373,3.010813,1001.6836,1696.4203
NE,AL,2015-01-12,0.6,27.047255,67.93693,3.0709274,1001.4445,1891.9655
NE,AL,2015-01-19,17.666666,26.872452,70.349464,2.9922159,1000.17065,1606.5011
NE,AL,2015-01-26,2.1,26.849806,70.68056,2.717262,1000.27374,1748.5934
NE,AL,2015-02-02,2.9333332,27.721626,69.844246,2.8279762,999.38794,1638.4688
NE,AL,2015-02-09,0.93333334,28.025896,69.76389,2.9082346,1000.98016,1702.621
NE,AL,2015-02-16,36.43334,27.077665,76.17261,2.335921,999.3969,1286.8676
NE,AL,2015-02-23,12.933334,28.158556,71.85525,2.793155,999.26154,1731.2433
NE,AL,2015-03-02,19.033333,28.250376,71.587364,2.7212267,999.1047,1639.6421
NE,AL,2015-03-09,10.599999,27.978441,70.9895,2.7872887,998.5813,1751.1816
NE,AL,2015-03-16,2.6666667,28.688887,69.7992,2.9616668,998.6062,1597.4779
NE,AL,2015-03-23,0.90000004,28.764687,67.82071,2.5563166,1000.8564,1736.2186
NE,AL,2015-03-30,1.5999999,28.830317,65.95319,2.5306685,998.91156,1681.4873
NE,AL,2015-04-06,22.533333,29.458193,69.28431,2.4526918,998.7305,1591.601
NE,AL,2015-04-13,1.0,28.800398,70.54728,2.325827,999.9808,1657.2701
NE,AL,2015-04-20,1.1333333,29.515251,67.70697,2.819321,999.5964,1612.026
NE,AL,2015-04-27,9.4,28.263239,69.559525,2.5585291,999.17926,1493.518
NE,AL,2015-05-04,13.166667,27.84375,74.911705,2.2058532,1000.7133,1441.2162
NE,AL,2015-05-11,7.1666665,27.426981,73.54663,2.1395833,1001.0615,1461.7172
NE,AL,2015-05-18,60.433334,26.642958,81.77877,1.6326389,1002.133,1245.2323
NE,AL,2015-05-25,28.066668,26.609423,80.80158,1.925893,1000.91864,1264.3954
NE,AL,2015-06-01,39.63334,26.087904,82.88288,1.7465278,1001.9039,1233.8309
NE,AL,2015-06-08,16.933336,26.114176,80.18118,1.9035449,1001.9629,1292.6669
NE,AL,2015-06-15,24.16667,25.67562,80.722466,2.053255,1003.3767,1301.316
NE,AL,2015-06-22,78.96667,24.930159,85.90595,1.9179169,1005.7835,1030.1139
NE,AL,2015-06-29,137.69998,25.285614,91.071434,1.9831847,1003.1359,1008.71655
NE,AL,2015-07-06,13.433334,25.430391,84.722755,1.6482472,1003.5618,1324.4711
NE,AL,2015-07-13,18.633337,25.585077,79.0744,2.9033535,1004.4206,1384.6066
NE,AL,2015-07-20,35.166664,24.605944,87.061066,1.8194898,1004.2202,1110.0366
NE,AL,2015-07-27,25.433336,24.246033,79.52878,1.9603175,1004.1845,1182.3286
NE,AL,2015-08-03,3.8999996,24.03578,74.81814,1.6736937,1004.2763,1306.3906
NE,AL,2015-08-10,38.86667,23.65129,78.14782,2.2387898,1005.1021,1210.8519
NE,AL,2015-08-17,18.666666,24.369146,76.81845,2.047123,1002.9375,1417.2728
NE,AL,2015-08-24,2.2666667,24.788393,72.77381,2.133036,1003.26984,1529.2814
NE,AL,2015-08-31,6.1666675,25.138788,72.86607,1.9300594,1003.17456,1524.379
NE,AL,2015-09-07,1.2666668,25.391281,70.67335,2.32252,1002.0615,1513.9688
NE,AL,2015-09-14,26.700003,25.263395,73.97529,2.31875,1003.4534,1508.7451
NE,AL,2015-09-21,0.4666667,25.826288,69.39385,2.7585318,1002.5229,1649.8187
NE,AL,2015-09-28,1.7333332,26.007734,68.067764,2.666567,1001.1389,1714.0917
NE,AL,2015-10-05,13.8,26.132637,69.5459,2.525099,1002.12103,1651.2806
NE,AL,2015-10-12,9.700002,26.085913,70.02282,2.5011904,1003.04364,1476.8105
NE,AL,2015-10-19,0.13333334,26.654167,65.9887,2.9158733,1001.5029,1800.5092
NE,AL,2015-10-26,1.2666668,26.628271,64.61553,2.8983138,1001.22516,1758.649
NE,AL,2015-11-02,1.0333333,27.107834,64.938416,3.0430555,1000.72217,1786.8678
NE,AL,2015-11-09,2.1666667,27.34365,64.732994,2.848115,1000.4871,1843.9808
NE,AL,2015-11-16,0.4333333,28.066072,63.37863,3.3981144,997.54565,1898.7357
NE,AL,2015-11-23,0.0,28.985413,60.68173,3.360913,997.3691,1923.1188
NE,AL,2015-11-30,0.033333335,28.37639,61.8902,3.0681546,999.85016,1891.225
NE,AL,2015-12-07,0.2,28.399702,62.90801,3.2785711,1000.80756,1908.2823
NE,AL,2015-12-14,16.633333,27.390676,68.22402,2.3958335,1000.74506,1514.0092
NE,AL,2015-12-21,26.53333,26.366861,71.08676,2.2803574,1001.1865,1409.9902
NE,AL,2015-12-28,2.6333332,27.606749,67.53826,2.323611,1000.2232,1600.7545
NE,AL,2016-01-04,19.133335,27.546425,70.06759,2.264881,999.4196,1166.3951
NE,AL,2016-01-11,13.866668,27.637106,71.324425,2.150397,998.8105,1445.4069
NE,AL,2016-01-18,45.233326,26.696135,75.84138,1.9942461,998.8641,1261.1215
NE,AL,2016-01-25,20.199999,26.779266,70.10309,2.2847223,1000.6379,1674.0128
NE,AL,2016-02-01,7.4,26.910812,70.56365,1.9160714,1000.6796,1614.5114
NE,AL,2016-02-08,2.5666666,27.522423,67.27932,2.2690477,1000.51587,1727.6354
NE,AL,2016-02-15,19.033335,27.297224,70.38264,2.343056,999.8164,1547.3002
NE,AL,2016-02-22,1.0000001,27.69742,67.40814,2.1709518,999.8303,1653.456
NE,AL,2016-02-29,11.0666685,27.815475,67.76161,2.2862103,1000.00397,1648.0287
NE,AL,2016-03-07,1.7000002,28.19722,66.49083,2.28373,999.7371,1705.5494
NE,AL,2016-03-14,15.966667,27.60417,68.61706,2.0800593,1000.8969,1483.2256
NE,AL,2016-03-21,10.900001,28.185614,68.932724,2.211012,1000.35614,1583.206
NE,AL,2016-03-28,61.733326,27.069544,71.32003,1.763492,1000.53973,1452.6376
NE,AL,2016-04-04,18.16667,27.141668,72.229706,1.8233136,999.6697,1565.0844
NE,AL,2016-04-11,38.733337,26.932737,72.769066,2.1372025,1000.5337,1246.765
NE,AL,2016-04-18,22.433334,26.145437,74.267204,1.8537697,1000.8493,1199.6993
NE,AL,2016-04-25,21.066664,26.600891,72.7706,1.8763889,999.60815,1388.174
NE,AL,2016-05-02,11.099999,25.994942,70.415726,1.7994046,1001.61896,1397.6436
NE,AL,2016-05-09,15.8,25.774008,75.03776,1.5776783,1001.97516,1146.1157
NE,AL,2016-05-16,18.433334,25.519938,72.337776,1.822619,1002.5496,1351.3402
NE,AL,2016-05-23,59.83334,25.186111,80.33313,1.5910715,1002.883,1086.6178
NE,AL,2016-05-30,56.99999,25.442854,78.43035,1.5463295,1000.6081,1146.8568
NE,AL,2016-06-06,1.4000001,25.99762,72.620674,1.7078375,1002.6468,1430.3872
NE,AL,2016-06-13,17.933334,24.515478,75.786705,1.4964286,1005.28766,1217.9708
NE,AL,2016-06-20,37.300003,24.269941,76.51588,1.8961312,1004.22626,1100.8077
NE,AL,2016-06-27,53.199993,23.670755,77.36036,2.0999024,1005.283,1120.1289
NE,AL,2016-07-04,19.833334,24.269274,76.51719,1.5648993,1004.9095,1276.2775
NE,AL,2016-07-11,22.933334,23.722055,76.15325,1.3815271,1002.7283,1195.0338
NE,AL,2016-07-18,5.6666665,23.980797,69.769554,1.8644668,1003.86285,1491.0742
NE,AL,2016-07-25,21.733332,23.346087,72.30785,2.2637079,1003.87177,1264.5365
NE,AL,2016-08-01,3.966667,23.258692,69.58008,1.8370237,1007.67737,1353.8373
NE,AL,2016-08-08,1.8333334,24.042025,67.51467,1.7239287,1006.38806,1477.2021
NE,AL,2016-08-15,9.966667,24.599407,71.60301,2.059881,1005.4357,1414.5544
NE,AL,2016-08-22,11.966667,24.394653,70.20485,2.1729097,1006.4411,1372.4319
NE,AL,2016-08-29,13.5,24.830519,70.63879,2.4238975,1006.8368,1240.9476
NE,AL,2016-09-05,11.933333,24.628775,69.472145,2.332892,1007.4173,1513.373
NE,AL,2016-09-12,1.9000001,24.98831,69.28342,2.4896076,1003.23584,1613.2933
NE,AL,2016-09-19,0.56666666,25.869638,68.53473,2.6008925,1002.1329,1737.7821
NE,AL,2016-09-26,0.4333333,26.056746,68.27778,2.6390874,1001.15967,1675.0869
NE,AL,2016-10-03,0.6333333,27.034525,63.08244,3.1253967,998.6767,1772.1677
NE,AL,2016-10-10,9.466665,25.831705,68.25576,2.756607,1002.627,1720.0505
NE,AL,2016-10-17,3.4000003,25.856068,69.95986,3.1934204,998.34845,1620.8495
NE,AL,2016-10-24,2.0,26.009045,67.51547,3.0976195,998.25,1714.8035
NE,AL,2016-10-31,6.8333335,26.013575,68.19762,3.1439285,1000.3179,1539.8613
NE,AL,2016-11-07,2.1000001,26.355236,68.28333,3.5259526,997.5666,1514.5815
NE,AL,2016-11-14,1.5333334,27.084858,67.64331,3.8460002,994.609,1598.2427
NE,AL,2016-11-21,1.0666667,26.474726,68.31985,2.8444839,997.494,1818.46
NE,AL,2016-11-28,0.26666668,26.747322,65.00149,3.0427084,995.744,1717.4039
NE,AL,2016-12-05,0.0,28.115982,62.577698,3.1722727,998.1701,1815.488
NE,AL,2016-12-12,9.499999,27.559921,64.14226,3.2473218,999.18555,1641.9705
NE,AL,2016-12-19,10.566668,26.48353,69.469246,2.4518852,998.8869,1435.3845
NE,AL,2016-12-26,2.1333332,27.222315,66.166664,2.993948,1000.15576,1651.9231
NE,AL,2017-01-02,4.7000003,26.848513,65.24206,2.571429,999.92065,1695.2946
NE,AL,2017-01-09,2.0666668,27.495539,65.18552,2.7709324,998.21924,1731.4197
NE,AL,2017-01-16,0.3666667,27.317759,63.465275,2.446726,999.10913,1726.8109
NE,AL,2017-01-23,5.866667,27.742758,64.08532,2.8442461,1000.7878,1780.9319
NE,AL,2017-01-30,3.8333333,27.758331,64.52778,2.8780756,999.55853,1762.7322
NE,AL,2017-02-06,13.566666,27.719543,63.75992,2.590873,997.7788,1694.9498
NE,AL,2017-02-13,3.2,27.143648,66.077385,2.3680556,1000.2361,1509.7861
NE,AL,2017-02-20,8.000001,27.594742,66.28373,2.4312499,999.4455,1842.5664
NE,AL,2017-02-27,0.4,28.123215,62.628963,2.4559522,998.39087,1919.6149
NE,AL,2017-03-06,6.1666665,27.554361,65.69841,2.3132937,998.40875,1768.1234
NE,AL,2017-03-13,6.6666665,27.137106,70.70933,1.9964288,998.8453,1633.3219
NE,AL,2017-03-20,4.200001,28.1667,66.0129,2.2263973,999.6468,1912.897
NE,AL,2017-03-27,16.433332,28.349077,67.32244,2.3596087,998.833,1788.8942
NE,AL,2017-04-03,14.5666685,27.29595,69.409454,2.1385012,999.6408,1748.2755
NE,AL,2017-04-10,35.2,26.92169,75.40532,1.92478,999.3326,1424.9688
NE,AL,2017-04-17,9.833333,27.239862,69.78929,1.714523,999.4443,1871.0123
NE,AL,2017-04-24,19.5,26.377142,73.02619,1.6429764,999.35364,1742.5582
NE,AL,2017-05-01,44.899994,25.462122,76.97392,1.4502549,999.6808,1636.5215
NE,AL,2017-05-08,5.8999996,25.722921,75.547874,1.2932854,1000.4798,1658.0804
NE,AL,2017-05-15,48.29999,26.670534,74.952385,1.7488095,999.9296,1415.9764
NE,AL,2017-05-22,223.06665,24.264389,86.34305,1.4993056,1002.0516,846.8733
NE,AL,2017-05-29,29.866674,24.705902,81.43734,1.3931652,1002.885,1208.3256
NE,AL,2017-06-05,18.299997,24.89897,79.45252,1.5278597,1001.7998,1002.6363
NE,AL,2017-06-12,34.366673,24.173697,78.93281,1.6745628,1002.7817,970.64606
NE,AL,2017-06-19,30.233332,23.953493,80.424515,1.7803969,1002.7476,885.7094
NE,AL,2017-06-26,56.999996,23.547806,81.804306,1.7086614,1003.75214,818.57574
NE,AL,2017-07-03,24.299995,22.735243,82.05419,2.2820928,1005.7867,891.0868
NE,AL,2017-07-10,12.033334,23.07252,73.452385,2.1988492,1005.35034,1076.1033
NE,AL,2017-07-17,27.4,22.514221,80.67814,1.5647006,1005.2542,838.79315
NE,AL,2017-07-24,16.200003,23.230654,77.760414,2.4259923,1005.88794,1224.2852
NE,AL,2017-07-31,6.1333346,23.511507,79.64724,1.1127976,1004.70337,1121.5815
NE,AL,2017-08-07,1.9000002,23.818151,75.30155,1.7354168,1004.3383,1074.2946
NE,AL,2017-08-14,29.866661,22.737818,80.45348,1.4745859,1002.60516,1097.8533
NE,AL,2017-08-21,19.666668,23.043055,80.71011,1.7428571,1003.80255,1257.2389
NE,AL,2017-08-28,16.933334,22.891966,79.11309,1.6651788,1004.91864,1125.0719
NE,AL,2017-09-04,15.8,23.407936,79.09048,2.0093257,1003.84125,1166.9849
NE,AL,2017-09-11,19.766666,23.192759,78.63265,2.3199406,1004.87897,1364.4348
NE,AL,2017-09-18,24.628572,22.987408,79.251945,2.2289793,1003.4743,1368.0986
NE,AL,2017-09-25,5.3142853,24.037037,75.03331,2.0921168,1001.1454,1308.7253
NE,AL,2017-10-02,2.3142855,24.448263,73.835335,2.2402587,1001.0414,1319.2275
NE,AL,2017-10-09,4.142857,24.528097,73.91982,2.0603867,1000.10516,1436.082
NE,AL,2017-10-16,8.057143,25.066229,69.651794,2.4238727,1002.055,1332.503
NE,AL,2017-10-23,8.000005,25.306364,70.577,2.4618294,999.6464,1304.3145
NE,AL,2017-10-30,1.4857142,26.446686,71.07464,2.8706632,998.27405,1792.5377
NE,AL,2017-11-06,2.885714,26.147943,70.06349,2.740268,996.7906,1881.8817
NE,AL,2017-11-13,0.4857143,26.486723,67.84028,2.9504807,997.50494,1928.1757
NE,AL,2017-11-20,2.0571427,26.630848,68.27679,2.8304484,998.3166,2014.2035
NE,AL,2017-11-27,0.17142858,26.974924,66.59821,2.932249,997.7713,2057.4646
NE,AL,2017-12-04,0.2857143,28.230328,64.75372,2.99885,995.66156,1933.3502
NE,AL,2017-12-11,8.714286,27.317175,66.10411,2.793064,998.1235,1917.9023
NE,AL,2017-12-18,23.400003,26.071089,73.59361,2.3556972,998.80865,1548.8318
NE,AL,2017-12-25,0.82857144,27.1131,68.60083,2.5859616,997.6435,2038.4955
NE,AL,2018-01-01,3.1714287,27.668943,66.17055,2.7126615,997.8757,1956.0946
NE,AL,2018-01-08,24.742857,26.677382,71.44694,2.4116497,999.2202,1788.7028
NE,AL,2018-01-15,9.571428,26.767008,70.162384,2.628401,999.4634,1857.0472
NE,AL,2018-01-22,22.799997,26.556303,71.39448,2.3157506,996.6953,1779.6875
NE,AL,2018-01-29,0.9142857,27.70646,67.26616,2.8411562,995.35126,1992.1407
NE,AL,2018-02-05,8.742857,27.691927,68.1385,2.7466834,996.9779,1898.5056
NE,AL,2018-02-12,40.11428,25.868704,77.621925,2.0100338,998.5034,1382.3717
NE,AL,2018-02-19,16.142859,27.200932,72.21517,1.9499149,996.79675,1706.068
NE,AL,2018-02-26,15.285714,26.718283,73.47534,2.0409012,998.51184,1538.7958
NE,AL,2018-03-05,0.08571429,28.225172,68.40051,2.0953233,996.4855,1797.793
NE,AL,2018-03-12,1.142857,27.673267,68.091866,2.14,997.54285,1896.891
NE,AL,2018-03-19,13.742857,26.89277,71.17542,2.2442548,997.7099,1670.7806
NE,AL,2018-03-26,16.914286,26.093111,74.823135,1.8472788,998.18115,1159.1252
NE,AL,2018-04-02,18.828573,26.67245,74.34438,1.7908162,996.85114,1195.7736
NE,AL,2018-04-09,33.285713,25.486736,77.77685,1.5413268,999.36566,1072.2184
NE,AL,2018-04-16,53.714287,25.442093,76.70074,1.5997449,1000.20404,1102.4767
NE,AL,2018-04-23,17.685715,25.528288,76.60409,1.5108411,1000.36237,1260.5088
NE,AL,2018-04-30,32.05714,25.393152,82.87499,1.8165673,1002.5149,1226.4844
NE,AL,2018-05-07,12.77143,25.311111,80.66567,1.5200396,1002.3572,1244.2802
NE,AL,2018-05-14,20.857138,25.246529,81.190834,1.6774803,1001.5258,1301.7574
NE,AL,2018-05-21,17.142859,24.799324,80.90876,1.814559,1002.8396,1308.5536
NE,AL,2018-05-28,15.171431,24.583979,82.34904,1.7326221,1003.1723,1186.2101
NE,AL,2018-06-04,12.657145,24.625002,82.611206,1.7123052,1003.8719,1195.2957
NE,AL,2018-06-11,11.742857,23.985138,82.00565,1.7383631,1005.1779,1156.3246
NE,AL,2018-06-18,3.085714,23.630003,79.24765,1.9428167,1005.82007,1243.0327
NE,AL,2018-06-25,8.057145,22.967358,78.93103,1.4419452,1001.16547,1141.7294
NE,AL,2018-07-02,17.685713,23.132822,82.92687,1.4031669,1001.6412,1022.90546
NE,AL,2018-07-09,0.65714294,23.427126,75.40306,1.542177,1003.41656,1140.7902
NE,AL,2018-07-16,3.8857138,23.038498,75.56455,1.786866,1003.19775,1044.4481
NE,AL,2018-07-23,9.628572,23.013506,78.69416,1.8123443,1004.1742,1055.6736
NE,AL,2018-07-30,19.371428,23.225172,75.94133,1.7763608,1001.9125,1155.1233
NE,AL,2018-08-06,1.7142855,24.328062,72.98384,1.8544217,1002.83496,1250.6786
NE,AL,2018-08-13,1.5142858,24.58852,71.643715,2.2707481,1003.5016,1478.921
NE,AL,2018-08-20,8.657144,24.32551,71.55782,2.2563465,1003.7747,1416.3846
NE,AL,2018-08-27,22.714289,23.09712,76.81151,2.036607,1000.51984,1524.5187
NE,AL,2018-09-03,11.742858,23.882242,74.269844,2.3822422,998.95636,1532.0328
NE,AL,2018-09-10,6.857143,23.895819,72.235695,2.3769698,999.4453,1535.2758
NE,AL,2018-09-17,1.257143,25.507174,70.19017,2.7459843,1000.47845,1730.3768
NE,AL,2018-09-24,4.0,25.62262,71.75594,2.6781461,1000.01276,1760.3425
NE,AL,2018-10-01,1.0285714,25.730867,68.6386,2.5964284,1000.04083,1896.5973
NE,AL,2018-10-08,0.17142858,25.918793,67.58079,2.931123,1000.3231,1941.0841
NE,AL,2018-10-15,2.0285714,27.298689,65.673294,2.842684,996.8107,1975.465
NE,AL,2018-10-22,1.8285713,27.123884,64.882866,2.807637,998.44586,2036.8934
NE,AL,2018-10-29,0.74285716,27.214285,65.78231,3.1267009,998.31793,2006.2898
NE,AL,2018-11-05,5.857143,26.868937,67.2368,3.2110004,997.88416,1951.1301
NE,AL,2018-11-12,1.8000001,26.958838,66.87501,3.1871603,998.82135,1929.9222
NE,AL,2018-11-19,3.0571425,27.026964,66.98175,3.116598,999.2549,1787.677
NE,AL,2018-11-26,18.714283,26.724033,71.47807,2.549639,997.2018,1622.3564
NE,AL,2018-12-03,27.085714,27.763857,68.8465,2.2943883,997.09607,1873.042
NE,AL,2018-12-10,15.257144,26.033163,70.82058,2.4439626,1001.8418,1757.4929
NE,AL,2018-12-17,23.971432,25.980984,72.70866,2.1641262,999.7721,1786.9814
NE,AL,2018-12-24,0.028571429,26.887161,66.95918,2.5318882,997.89276,2020.5123
NE,AL,2018-12-31,2.0285716,27.343536,68.200676,2.607313,999.74915,1866.5215
NE,AL,2019-01-07,12.171431,26.288752,71.514534,2.1385312,999.1133,1645.7919
NE,AL,2019-01-14,12.0,26.626675,73.520775,2.1929069,999.73376,1661.1849
NE,AL,2019-01-21,6.571429,26.919813,70.07286,2.35109,999.8639,1834.8323
NE,AL,2019-01-28,20.828573,26.483843,73.84171,2.0535715,999.2916,1516.5243
NE,AL,2019-02-04,10.857147,27.565557,71.12108,2.535034,997.1862,1497.1521
NE,AL,2019-02-11,24.828571,27.889614,71.77901,2.1669424,998.04114,1413.8617
NE,AL,2019-02-18,2.7428572,27.980272,70.88663,2.0864794,997.9702,1830.1259
NE,AL,2019-02-25,0.62857145,28.542938,67.790596,2.271213,998.1541,1996.084
NE,AL,2019-03-04,9.285715,27.50587,71.03984,2.2294219,999.50934,1788.3815
NE,AL,2019-03-11,19.942858,27.301182,73.290535,1.9475863,997.93896,1682.1768
NE,AL,2019-03-18,18.742859,28.849075,69.20987,1.766043,996.16547,1734.9257
NE,AL,2019-03-25,38.285713,26.526325,78.65052,1.5211904,998.71344,1285.9385
NE,AL,2019-04-01,9.685715,27.098722,75.69793,1.472874,998.222,1313.471
NE,AL,2019-04-08,10.028572,27.304508,72.822876,1.7670918,997.9626,1414.7372
NE,AL,2019-04-15,6.2285714,27.257315,74.602844,1.6054423,997.78827,1262.6027
NE,AL,2019-04-22,21.914286,26.39549,76.45454,1.6999149,999.1547,1141.9816
NE,AL,2019-04-29,10.142858,26.510626,75.05639,1.7153537,998.83923,1216.5616
NE,AL,2019-05-06,6.057143,26.409863,72.58855,1.5084183,998.65643,1226.7306
NE,AL,2019-05-13,6.8571424,26.615356,74.83923,1.4721482,998.5541,1207.8744
NE,AL,2019-05-20,20.828573,26.26973,74.340126,1.5864527,999.0835,1175.8903
NE,AL,2019-05-27,13.0,26.197336,73.52178,1.8913833,999.86884,1201.0842
NE,AL,2019-06-03,14.714286,24.782637,76.47842,1.3005953,1000.78864,1264.4939
NE,AL,2019-06-10,26.68571,24.443253,79.02469,1.697123,1001.3691,913.2046
NE,AL,2019-06-17,31.885712,23.974478,81.68643,1.4639913,1002.5743,917.46014
NE,AL,2019-06-24,22.714289,23.507141,85.764885,1.7751192,1003.2477,1007.9078
NE,AL,2019-07-01,5.5999994,24.927082,79.489174,1.5461296,1001.83527,1295.3884
NE,AL,2019-07-08,27.714281,23.495804,88.37001,1.4224516,1003.7152,987.72284
NE,AL,2019-07-15,16.828571,23.496122,79.388016,1.8033928,1004.04474,1243.5223
NE,AL,2019-07-22,26.37143,23.060268,85.54812,1.5959821,1006.5193,994.05396
NE,AL,2019-07-29,33.05714,23.26688,81.386856,1.4075122,1006.5968,1259.4323
NE,AL,2019-08-05,16.028574,23.546549,81.089005,2.2186904,1009.28925,1269.2942
NE,AL,2019-08-12,31.742857,23.15676,85.02895,2.0530872,1007.64453,1049.2004
NE,AL,2019-08-19,6.028571,23.61612,79.03183,1.8441355,1007.84656,1454.554
NE,AL,2019-08-26,5.9142847,23.64625,79.19043,2.0334945,1007.52325,1469.2102
NE,AL,2019-09-02,6.8285713,24.613752,77.60242,2.135312,1012.2755,1284.6189
NE,AL,2019-09-09,5.2571425,25.03535,75.28701,2.0170212,1011.2765,1566.5247
NE,AL,2019-09-16,12.428574,24.726538,77.408745,2.0659328,1009.83905,1450.8354
NE,AL,2019-09-23,7.3428574,25.685278,72.48474,2.3711905,1007.37177,1648.0472
NE,AL,2019-09-30,1.3714286,26.126709,68.786644,2.5974722,1005.597,1716.1492
NE,AL,2019-10-07,2.9714284,26.008017,67.13988,3.0247378,1006.38544,1664.7722
NE,AL,2019-10-14,4.2,26.19958,66.87665,2.5255768,1005.8402,1639.9355
NE,AL,2019-10-21,0.057142857,27.176163,64.415985,2.7780812,1004.36975,1773.697
NE,AL,2019-10-28,3.9714284,26.36171,65.21345,2.6470537,1004.951,1775.802
NE,AL,2019-11-04,0.22857143,27.162617,63.72857,2.964167,1003.90594,1798.2009
NE,AL,2019-11-11,0.14285715,27.606796,62.19032,3.0952623,998.4323,1862.264
NE,AL,2019-11-18,1.1999999,27.15119,63.409424,2.7688057,999.7901,1781.6459
NE,AL,2019-11-25,0.0,27.82582,63.28184,2.9101086,999.5435,1804.9375
NE,AL,2019-12-02,0.17142858,28.751093,61.649326,3.0416603,998.9717,1913.1348
NE,AL,2019-12-09,2.5142856,27.37597,63.95753,2.9382257,999.8977,1776.9315
NE,AL,2019-12-16,2.628571,27.627073,65.68634,3.291253,1000.74664,1721.1841
NE,AL,2019-12-23,0.94285715,27.616072,63.32723,2.874173,1000.094,1729.5035
NE,AL,2019-12-30,11.285714,27.806051,66.78521,2.370337,998.95233,1447.1073
NE,AL,2020-01-06,0.057142857,28.053078,63.063873,2.5599205,1000.0874,1746.3517
NE,AL,2020-01-13,0.4857143,28.05367,63.779446,2.806845,1000.6399,1780.5624
NE,AL,2020-01-20,13.228572,28.250402,68.06837,2.470618,998.7381,1435.9755
NE,AL,2020-01-27,8.342858,28.079765,68.06809,2.2529714,1000.98114,1637.8798
NE,AL,2020-02-03,5.942857,28.056038,70.657265,2.2144835,1000.33,1611.6923
NE,AL,2020-02-10,4.5142865,28.070696,69.47353,2.301102,1000.33014,1632.3351
NE,AL,2020-02-17,9.542856,28.287214,68.08707,2.2677562,999.46014,1585.8009
NE,AL,2020-02-24,1.3142856,28.80877,66.93299,2.3153036,999.792,1737.9615
NE,AL,2020-03-02,13.599999,28.935179,66.18778,1.9296045,999.5997,1684.9014
NE,AL,2020-03-09,6.7142863,28.21766,67.66781,2.0791965,999.5722,1580.2408
NE,AL,2020-03-16,23.714289,28.065187,73.784706,1.473148,999.2586,1523.0889
NE,AL,2020-03-23,21.257143,26.921507,79.2815,1.456128,999.69775,1295.1534
