region,state,periodo_ref,chuva_media_acumulada,temperatura_media,umidade_media,vento_medio_kmh,pressao_media_inHg,radiacao_media
NE,SE,2016-07-01,100.71995,24.103514,75.21765,7.530424,29.460993,1744.99
NE,SE,2016-10-01,38.120003,26.53246,69.85173,10.630388,29.33244,1955.9443
NE,SE,2017-01-01,53.43333,27.268196,68.334694,8.721332,29.262796,1868.7574
NE,SE,2017-04-01,389.25726,24.851542,81.62792,6.7329383,29.320574,1335.1826
NE,SE,2017-07-01,307.17154,22.401415,83.58817,8.510704,29.419767,1386.5165
NE,SE,2017-10-01,94.05712,25.294088,76.72783,10.463595,29.27605,1796.0236
NE,SE,2018-01-01,106.942825,26.699696,74.934326,9.448631,29.237936,1839.5385
NE,SE,2018-04-01,214.42851,24.488428,80.55749,7.1382875,29.337778,1391.4436
NE,SE,2018-07-01,108.77138,23.513388,77.76374,8.425984,29.383318,1518.7292
NE,SE,2018-10-01,89.14286,26.261202,72.24847,11.863937,29.278265,1815.6315
NE,SE,2019-01-01,146.99997,27.261219,72.884575,9.539756,29.28831,1773.9629
NE,SE,2019-04-01,341.62866,25.560642,80.2709,6.721015,29.349703,1340.851
NE,SE,2019-07-01,310.22885,23.422705,81.30393,7.3480334,29.501566,1461.2196
NE,SE,2019-10-01,47.285706,26.34145,68.12911,9.49792,29.30272,1897.4226
NE,SE,2020-01-01,195.05713,27.415895,71.062386,7.3352833,29.248953,1719.3634
NE,SE,2020-04-01,260.9431,24.979414,83.56121,3.3442845,29.318283,1279.0907
NE,SE,2020-07-01,58.828472,23.548632,77.62189,2.7447147,29.39339,1653.5553
NE,SE,2020-10-01,23.31429,25.956549,68.27565,6.8363786,29.154089,1771.3158
NE,SE,2021-01-01,53.02856,26.211718,70.909744,5.027375,29.144846,1681.8698
NE,SE,2021-04-01,53.79999,26.031504,75.66012,3.8321857,29.145395,1458.9758
SE,SP,2015-01-01,557.1166,24.0108,75.80148,5.6241612,27.870865,1441.2065
SE,SP,2015-04-01,167.41286,19.845272,76.63359,5.708592,27.969357,1172.6093
SE,SP,2015-07-01,233.14836,20.327126,67.888626,5.910842,27.953276,1226.3873
SE,SP,2015-10-01,543.20685,23.740234,75.60005,6.555619,27.858196,1324.3431
SE,SP,2016-01-01,612.77484,24.008461,77.698235,5.9923453,27.865,1345.3217
SE,SP,2016-04-01,209.19997,19.711916,73.3558,4.9671407,27.973612,1157.7147
SE,SP,2016-07-01,100.61936,19.142344,64.73576,6.2548194,27.969767,1313.1494
SE,SP,2016-10-01,361.75156,22.883251,72.06304,7.3328834,27.871847,1464.0553
SE,SP,2017-01-01,453.26303,23.964853,76.10794,5.88418,28.002888,1467.6451
SE,SP,2017-04-01,281.77844,20.09278,76.43682,5.802372,28.093416,1128.1213
SE,SP,2017-07-01,78.89731,20.045284,60.66981,7.1015143,28.164194,1362.087
SE,SP,2017-10-01,508.1303,23.155209,72.42934,6.9614205,27.993092,1388.3401
SE,SP,2018-01-01,505.45874,23.940018,77.398605,5.5569706,27.985596,1419.353
SE,SP,2018-04-01,87.58538,20.501377,71.13136,5.3610673,28.127653,1194.0347
SE,SP,2018-07-01,151.62434,19.725485,66.71678,6.4749856,28.113716,1240.2623
SE,SP,2018-10-01,464.63428,23.236816,74.4856,7.4346876,28.00273,1381.1667
SE,SP,2019-01-01,528.7955,24.535849,75.49341,5.7299066,28.027245,1463.6887
SE,SP,2019-04-01,212.25858,21.138845,74.50227,4.9640017,28.092289,1148.4957
SE,SP,2019-07-01,129.94284,19.814562,64.9862,6.9188075,28.142544,1254.0555
SE,SP,2019-10-01,348.44772,23.82285,71.27507,7.2121673,27.98978,1407.5082
SE,SP,2020-01-01,514.9073,22.769014,75.566475,6.918407,27.925838,1424.1954
SE,SP,2020-04-01,90.26977,19.01502,68.7731,6.425585,28.03272,1236.5413
SE,SP,2020-07-01,50.260464,19.871677,58.92213,8.10539,28.044167,1350.1906
SE,SP,2020-10-01,203.84659,23.093525,65.63121,8.399483,27.899834,1536.7649
SE,SP,2021-01-01,208.814,23.760393,72.32876,6.8997865,27.97931,1533.044
SE,SP,2021-04-01,17.33023,20.055946,66.221954,7.4829345,27.976934,1456.5862
N,TO,2015-01-01,547.5169,25.304749,79.23303,5.0969505,28.769434,1412.46
N,TO,2015-04-01,223.06667,25.475576,71.9884,5.610101,28.809412,1492.0854
N,TO,2015-07-01,24.514288,27.454174,49.59964,7.1646976,28.820995,1707.887
N,TO,2015-10-01,244.8,28.00952,62.878407,6.1752167,28.765057,1526.7198
N,TO,2016-01-01,537.7005,26.622894,76.0765,5.6161547,28.797604,1505.7675
N,TO,2016-04-01,85.28749,26.613161,66.3294,5.312288,28.82117,1571.0094
N,TO,2016-07-01,55.7,27.498528,48.264275,7.5019736,28.845924,1708.2806
N,TO,2016-10-01,342.56006,26.813501,71.84134,6.1056275,28.803259,1465.1343
N,TO,2017-01-01,646.85034,25.321867,81.36053,4.8451667,28.836094,1405.4843
N,TO,2017-04-01,160.04999,26.194576,69.42555,5.548747,28.868786,1600.7067
N,TO,2017-07-01,5.96,26.47041,46.52158,7.958839,28.90907,1784.377
N,TO,2017-10-01,508.9602,26.903437,68.98672,6.3030944,28.800415,1420.3816
N,TO,2018-01-01,802.48047,25.143751,82.46072,4.94155,28.829763,1411.4744
N,TO,2018-04-01,141.67,25.375767,70.68901,5.5617332,28.889502,1559.3623
N,TO,2018-07-01,32.739998,26.709927,52.789246,6.3142843,28.877146,1686.803
N,TO,2018-10-01,419.6902,27.023983,72.12748,5.9434905,28.818035,1492.8473
N,TO,2019-01-01,521.15027,25.732859,81.219734,4.875303,28.858547,1428.972
N,TO,2019-04-01,203.78998,26.121286,74.607994,4.919221,28.868582,1494.3126
N,TO,2019-07-01,25.629995,26.6476,50.70144,6.7725525,28.881987,1647.5024
N,TO,2019-10-01,368.95,26.667633,73.872055,5.499481,28.801514,1409.9119
N,TO,2020-01-01,776.6605,25.634617,83.33224,5.060806,28.84942,1353.9509
N,TO,2020-04-01,241.63998,25.74527,76.07308,5.2166305,28.892323,1434.6682
N,TO,2020-07-01,6.3500004,27.048882,50.486103,6.6563454,28.946617,1680.3406
N,TO,2020-10-01,239.33011,27.88644,66.83573,5.90976,28.880383,1526.742
N,TO,2021-01-01,302.43018,26.310612,78.433556,4.686601,28.938076,1372.1973
N,TO,2021-04-01,54.469994,26.751852,79.87754,4.693486,28.895716,1383.4276
