region,state,periodo_ref,chuva_media_acumulada,temperatura_media,umidade_media,vento_medio_kmh,pressao_media_inHg,radiacao_media
NE,MA,2016-04-01,101.86249,27.36771,77.193825,4.500734,29.374058,1347.7601
NE,MA,2016-05-01,61.6,27.39067,74.64159,5.1456213,29.4601,1361.23
NE,MA,2016-06-01,29.475004,27.089794,68.765785,5.753156,29.496174,1451.3207
NE,MA,2016-07-01,11.775002,27.561842,58.641125,6.7505407,29.47905,1607.2236
NE,MA,2016-08-01,3.2875,28.76923,52.907654,6.9960394,29.432579,1645.7728
NE,MA,2016-09-01,20.999998,28.9942,57.53956,7.8400707,29.44611,1565.2164
NE,MA,2016-10-01,30.362505,28.957329,60.422367,7.0600314,29.357323,1537.3862
NE,MA,2016-11-01,48.674995,28.886944,63.251255,7.464266,29.366571,1471.6724
NE,MA,2016-12-01,69.117645,27.446772,71.51151,6.5663576,29.387812,1236.5336
NE,MA,2017-01-01,175.15294,26.627821,77.304085,5.731422,29.418037,1229.6101
NE,MA,2017-02-01,197.90588,26.095718,80.8051,4.922772,29.431128,1136.593
NE,MA,2017-03-01,225.7765,26.03285,81.780815,4.1185164,29.414263,1235.9211
NE,MA,2017-04-01,182.83531,26.520493,79.603355,4.2357802,29.415249,1325.7903
NE,MA,2017-05-01,84.88233,26.936659,76.017815,4.615842,29.433596,1347.5836
NE,MA,2017-06-01,35.270588,26.59927,70.156235,5.3374248,29.444925,1428.9424
NE,MA,2017-07-01,18.152937,26.475525,60.501167,6.0545487,29.500069,1526.1262
NE,MA,2017-08-01,5.8235307,28.042042,57.680717,6.824709,29.436047,1598.324
NE,MA,2017-09-01,0.62352943,29.333632,49.373432,7.9059386,29.413279,1702.8168
NE,MA,2017-10-01,18.764706,29.602015,54.803333,6.943755,29.353397,1454.6262
NE,MA,2017-11-01,58.364697,27.926603,66.01271,5.8872824,29.339373,1366.2858
NE,MA,2017-12-01,88.94118,27.411879,70.286804,5.3761473,29.35028,1233.042
NE,MA,2018-01-01,136.2588,26.272196,76.48521,4.5844483,29.393566,1221.6328
NE,MA,2018-02-01,247.11774,25.614069,81.7212,3.7854347,29.39944,1123.7728
NE,MA,2018-03-01,116.12941,26.560215,79.26946,4.3453455,29.439137,1223.0594
NE,MA,2018-04-01,185.65883,26.384232,79.41851,4.0941043,29.456903,1309.683
NE,MA,2018-05-01,102.18825,26.847118,74.12935,4.663388,29.449398,1602.5076
NE,MA,2018-06-01,27.388233,26.909334,66.81779,5.3822484,29.473185,1757.1946
NE,MA,2018-07-01,35.188232,26.805471,63.78486,5.1829805,29.478119,1626.3007
NE,MA,2018-08-01,8.035294,27.462786,61.710976,5.717455,29.481441,1648.7268
NE,MA,2018-09-01,10.658824,28.522535,59.498714,6.3107314,29.405678,1672.854
NE,MA,2018-10-01,37.31765,28.383442,64.79257,5.748479,29.403934,1560.2646
NE,MA,2018-11-01,75.25882,27.965105,70.02263,5.4949183,29.381924,1400.2097
NE,MA,2018-12-01,116.8588,26.93242,74.041466,4.5305724,29.46282,1469.4813
NE,MA,2019-01-01,131.81247,26.690496,75.25354,4.559068,29.473745,1436.6825
NE,MA,2019-02-01,161.97498,26.483793,78.45431,4.199348,29.454617,1364.0615
NE,MA,2019-03-01,284.06253,26.261585,79.16718,3.9769542,29.45936,1326.5728
NE,MA,2019-04-01,237.225,26.493153,80.03013,3.7634425,29.425648,1340.3684
NE,MA,2019-05-01,93.937485,26.834448,77.0688,4.056452,29.42071,1267.3798
NE,MA,2019-06-01,32.42499,26.429146,69.66758,4.5005975,29.453062,1381.8606
NE,MA,2019-07-01,37.062492,26.348316,67.08048,4.704521,29.453833,1418.5762
NE,MA,2019-08-01,1.2875,27.211424,57.516426,5.484966,29.471945,1666.8104
NE,MA,2019-09-01,7.0000005,28.494688,56.041298,4.952803,29.408134,1621.8463
NE,MA,2019-10-01,38.87058,28.120502,65.02145,5.2603307,29.387735,1406.3129
NE,MA,2019-11-01,38.74118,28.098787,67.61696,5.321673,29.354815,1384.4128
NE,MA,2019-12-01,73.45881,28.046452,69.25036,5.5975966,29.364962,1351.4965
NE,MA,2020-01-01,243.4705,26.494677,80.10064,3.7630966,29.416199,1412.5403
NE,MA,2020-02-01,155.29411,26.438284,81.06823,3.5636303,29.419641,1474.2256
NE,MA,2020-03-01,254.6,26.263956,82.308075,3.3822198,29.407118,1521.7808
NE,MA,2020-04-01,194.55296,26.406048,81.34873,3.9293046,29.388195,1364.8024
NE,MA,2020-05-01,26.564703,27.231133,75.11298,3.2823012,29.37561,1519.4816
NE,MA,2020-06-01,5.2000003,26.64624,69.36712,4.4992967,29.41957,1588.1598
NE,MA,2020-07-01,1.0705882,26.487818,61.905853,4.60626,29.411707,1671.5105
NE,MA,2020-08-01,0.4588235,27.41969,56.633507,5.043326,29.399948,1633.6866
NE,MA,2020-09-01,2.282353,28.757965,53.060265,5.566634,29.375172,1456.0103
NE,MA,2020-10-01,14.788236,28.853336,60.070568,4.9307623,29.345257,1462.3359
NE,MA,2020-11-01,48.22352,27.530905,71.883804,4.0681853,29.342503,1272.9446
NE,MA,2020-12-01,37.21176,27.257437,74.13702,3.7288017,29.341297,1259.1313
NE,MA,2021-01-01,39.082344,26.600536,77.31311,3.592842,29.342493,1292.0006
NE,MA,2021-02-01,72.858826,26.52152,78.69531,3.4828782,29.363913,1304.486
NE,MA,2021-03-01,84.41179,26.248186,80.95481,3.2840428,29.41083,1269.9656
NE,MA,2021-04-01,39.058823,26.90023,78.899475,3.1749747,29.407434,1289.0543
SE,MG,2015-01-01,63.84362,25.019297,61.803272,6.9384274,27.46135,1849.6542
SE,MG,2015-02-01,161.49817,23.57067,72.41606,7.0375705,27.435972,1546.2506
SE,MG,2015-03-01,155.34908,23.219816,75.68125,6.01729,27.416481,1486.4451
SE,MG,2015-04-01,69.32728,22.388556,75.244675,5.6847615,27.48572,1400.4766
SE,MG,2015-05-01,53.789074,19.87661,77.33384,6.003399,27.540194,1155.6406
SE,MG,2015-06-01,15.294546,19.253008,72.586006,6.5431347,27.6214,1202.8566
SE,MG,2015-07-01,8.843637,19.662083,68.85942,6.4794545,27.60036,1236.8008
SE,MG,2015-08-01,8.567859,20.34615,60.07829,7.399009,27.581469,1514.2308
SE,MG,2015-09-01,53.18213,23.744719,56.15409,7.7600675,27.484314,1569.3956
SE,MG,2015-10-01,54.507137,25.215223,54.369473,8.56696,27.480011,1682.0045
SE,MG,2015-11-01,168.09639,24.928278,67.267525,7.2659655,27.409243,1496.3806
SE,MG,2015-12-01,150.83215,24.652767,68.06629,6.9647174,27.451614,1598.4697
SE,MG,2016-01-01,355.82144,23.414787,79.23699,6.909106,27.415504,1242.3458
SE,MG,2016-02-01,89.93569,24.756792,69.08293,5.9332275,27.460443,1731.999
SE,MG,2016-03-01,104.41786,24.0322,72.76226,6.152027,27.515417,1537.941
SE,MG,2016-04-01,23.82143,23.499134,65.65621,6.2125173,27.497044,1573.1495
SE,MG,2016-05-01,20.12857,20.833672,70.01721,5.680214,27.565811,1311.4828
SE,MG,2016-06-01,35.69655,19.010597,69.34108,6.291712,27.621422,1208.0062
SE,MG,2016-07-01,3.748276,19.646929,62.299232,6.4790654,27.626537,1354.6072
SE,MG,2016-08-01,12.248277,20.947634,58.44018,7.447918,27.60674,1482.9186
SE,MG,2016-09-01,30.98276,23.000593,56.09871,8.298517,27.538374,1633.367
SE,MG,2016-10-01,83.34481,23.598331,63.99582,8.756311,27.474047,1548.3213
SE,MG,2016-11-01,230.64333,22.842823,73.45781,7.506179,27.463396,1398.2026
SE,MG,2016-12-01,187.85574,23.412024,73.98218,7.013226,27.469595,1547.6538
SE,MG,2017-01-01,107.21965,24.516352,67.735756,6.875683,27.492693,1682.7416
SE,MG,2017-02-01,130.63603,23.623304,73.34077,6.971173,27.523785,1527.248
SE,MG,2017-03-01,96.90489,23.697151,70.206795,6.330644,27.530949,1598.0414
SE,MG,2017-04-01,45.580334,22.727762,71.472336,6.424934,27.567793,1415.5137
SE,MG,2017-05-01,53.468754,20.937319,72.718155,6.0060916,27.609455,1227.1241
SE,MG,2017-06-01,19.353125,19.725687,68.994446,6.353747,27.659042,1257.7867
SE,MG,2017-07-01,9.2676935,17.813223,65.131226,7.965103,27.757095,1282.3811
SE,MG,2017-08-01,4.6276917,20.29678,56.225384,7.420141,27.593863,1539.2764
SE,MG,2017-09-01,18.28616,21.90976,51.47838,9.366752,27.627193,1714.4204
SE,MG,2017-10-01,60.89851,24.56736,55.337307,9.035243,27.497272,1660.7458
SE,MG,2017-11-01,159.23878,22.892044,72.008415,7.7266517,27.461666,1318.892
SE,MG,2017-12-01,221.31932,23.223413,76.18793,6.375356,27.421034,1328.7269
SE,MG,2018-01-01,150.22984,23.949219,71.281296,6.4309425,27.45963,1560.875
SE,MG,2018-02-01,188.22983,23.082592,77.53223,6.0781054,27.43884,1405.727
SE,MG,2018-03-01,133.33235,23.858171,76.14926,5.4770885,27.442165,1525.956
SE,MG,2018-04-01,45.532352,21.65195,74.50924,5.938356,27.535769,1341.1576
SE,MG,2018-05-01,21.050003,19.923319,70.71651,5.8519225,27.551102,1295.0662
SE,MG,2018-06-01,7.0735307,19.887852,69.67592,5.5927672,27.607458,1157.2169
SE,MG,2018-07-01,4.317647,19.285986,62.6082,5.8651495,27.604887,1340.1888
SE,MG,2018-08-01,32.87352,20.556211,63.070824,7.0026507,27.59054,1320.1084
SE,MG,2018-09-01,43.20883,22.555752,58.52617,7.6628027,27.496832,1527.0237
SE,MG,2018-10-01,127.05882,23.877934,67.69543,7.5522118,27.461082,1375.8661
SE,MG,2018-11-01,236.68538,22.48862,76.61849,7.448391,27.464334,1270.1976
SE,MG,2018-12-01,231.79703,23.343296,74.71018,6.072456,27.464718,1456.8519
SE,MG,2019-01-01,60.6388,24.826977,66.398155,6.574309,27.511148,1753.1127
SE,MG,2019-02-01,187.62982,24.409409,72.96351,6.000025,27.452196,1486.7665
SE,MG,2019-03-01,147.33136,23.718748,75.34717,5.8401423,27.488045,1450.2153
SE,MG,2019-04-01,93.74327,23.244255,75.84485,5.0574656,27.48445,1390.32
SE,MG,2019-05-01,41.62686,21.778543,74.05814,5.0031214,27.514963,1226.7161
SE,MG,2019-06-01,8.838806,19.70231,68.0858,6.0358934,27.623186,1248.936
SE,MG,2019-07-01,6.3552246,18.79797,61.158516,6.5956807,27.607323,1338.6632
SE,MG,2019-08-01,10.785075,20.430561,60.433823,7.413635,27.629221,1389.3998
SE,MG,2019-09-01,35.525368,23.550196,54.868256,7.8411236,27.529678,1547.6609
SE,MG,2019-10-01,64.20298,24.334951,58.705677,7.9193826,27.46677,1599.8341
SE,MG,2019-11-01,171.22087,24.119534,68.87815,7.396574,27.419716,1434.3959
SE,MG,2019-12-01,183.93433,23.853577,72.328606,6.7838373,27.438599,1474.0851
SE,MG,2020-01-01,307.25974,23.954338,77.341805,6.079855,27.414335,1361.9977
SE,MG,2020-02-01,255.69852,23.515678,79.217834,5.8450003,27.4517,1342.1265
SE,MG,2020-03-01,187.80893,22.508251,78.9505,5.6143885,27.463625,1369.7318
SE,MG,2020-04-01,52.191036,21.664034,76.774,5.493695,27.48537,1317.658
SE,MG,2020-05-01,35.31343,19.01987,74.31572,5.2278924,27.526846,1283.3074
SE,MG,2020-06-01,7.4805994,19.402428,71.50699,5.460791,27.546595,1276.9452
SE,MG,2020-07-01,5.785075,19.383257,66.30426,6.0454254,27.541578,1340.021
SE,MG,2020-08-01,9.710449,19.814598,61.222366,7.2864485,27.540041,1483.1613
SE,MG,2020-09-01,10.782089,23.812363,50.40579,7.277819,27.50022,1733.5258
SE,MG,2020-10-01,104.328354,24.398396,63.349613,7.388635,27.422705,1344.6616
SE,MG,2020-11-01,116.51939,22.855577,71.70496,6.6900954,27.407621,1467.4484
SE,MG,2020-12-01,199.23885,23.55449,74.29173,5.711518,27.413013,1500.6711
SE,MG,2021-01-01,107.913414,23.993118,69.635574,6.040678,27.398146,1632.7942
SE,MG,2021-02-01,234.27759,22.918173,78.52621,5.624161,27.372398,1306.4998
SE,MG,2021-03-01,72.632835,23.308249,71.63004,5.1773906,27.413877,1612.7792
SE,MG,2021-04-01,30.749249,21.678345,70.01004,5.476525,27.441462,1480.1523
CO,MS,2015-01-01,116.02142,26.69286,71.05156,5.545298,28.614538,1607.6227
CO,MS,2015-02-01,145.15707,25.882185,76.538925,5.889605,28.578203,1446.2395
CO,MS,2015-03-01,104.92143,25.30615,75.98346,5.2029214,28.60091,1526.5135
CO,MS,2015-04-01,85.542854,24.493948,75.25024,5.2240305,28.607365,1397.6394
CO,MS,2015-05-01,123.949974,21.487146,79.109566,5.9638987,28.662453,1129.3618
CO,MS,2015-06-01,33.67857,20.992472,74.144806,6.5952644,28.685547,1188.4196
CO,MS,2015-07-01,64.12142,20.872707,72.98587,6.6809273,28.712849,1126.4166
CO,MS,2015-08-01,14.3785715,23.824247,52.94573,7.2674174,28.667673,1530.444
CO,MS,2015-09-01,131.19286,24.834682,61.73153,7.276853,28.528381,1316.9835
CO,MS,2015-10-01,122.82141,25.919657,69.30164,7.5948963,28.593998,1429.3453
CO,MS,2015-11-01,197.46431,25.708723,75.88143,6.7821603,28.50671,1376.7404
CO,MS,2015-12-01,164.20712,25.880821,77.210144,6.759803,28.550636,1403.412
CO,MS,2016-01-01,166.25711,26.016487,77.45884,6.895558,28.444422,1398.0259
CO,MS,2016-02-01,124.02853,26.522083,77.72162,6.270391,28.583708,1454.0488
CO,MS,2016-03-01,79.692856,25.276674,73.97462,5.843058,28.613585,1532.6677
CO,MS,2016-04-01,48.885708,25.128351,63.939392,6.160481,28.639528,1459.5613
CO,MS,2016-05-01,102.22857,20.37441,75.09872,5.7506466,28.73208,1051.1362
CO,MS,2016-06-01,24.757143,18.329117,71.630554,5.673883,28.786692,1145.55
CO,MS,2016-07-01,13.185714,20.313524,58.760098,6.4977746,28.773647,1335.2983
CO,MS,2016-08-01,67.70714,21.908308,59.657757,7.1928086,28.670366,1314.5094
CO,MS,2016-09-01,27.385715,22.175465,55.862923,7.078553,28.684526,1519.9976
CO,MS,2016-10-01,79.41428,24.82841,61.2053,8.156359,28.5898,1622.0652
CO,MS,2016-11-01,60.86429,25.321959,64.53962,7.298009,28.570345,1558.6924
CO,MS,2016-12-01,166.00711,25.475475,73.16494,7.415728,28.559246,1442.3733
CO,MS,2017-01-01,155.19998,25.783983,73.36797,6.097261,28.579132,1541.4119
CO,MS,2017-02-01,102.28571,26.157566,70.11225,5.749721,28.571602,1564.8788
CO,MS,2017-03-01,98.24285,25.616499,71.75082,5.672286,28.568647,1465.942
CO,MS,2017-04-01,106.29999,23.081873,72.52827,5.932786,28.614721,1295.6083
CO,MS,2017-05-01,99.549995,22.990004,76.25361,5.8698397,28.660532,1092.6022
CO,MS,2017-06-01,35.307148,20.25681,68.85709,6.655075,28.730808,1223.2526
CO,MS,2017-07-01,0.74285716,20.174019,54.28693,7.578675,28.894545,1471.2518
CO,MS,2017-08-01,48.435703,23.398767,55.289413,8.361584,28.658703,1381.3325
CO,MS,2017-09-01,17.685713,26.135122,48.264797,7.529719,28.643227,1501.1008
CO,MS,2017-10-01,133.71428,25.29828,63.26563,7.8629107,28.571003,1435.8655
CO,MS,2017-11-01,178.79996,24.964567,70.6535,6.4912024,28.53222,1483.2174
CO,MS,2017-12-01,177.3071,25.72267,76.385925,5.68852,28.530273,1393.167
CO,MS,2018-01-01,147.3133,25.390026,78.163345,5.7911024,28.563564,1430.3026
CO,MS,2018-02-01,99.68647,25.266867,74.04111,5.9386945,28.528248,1438.8923
CO,MS,2018-03-01,103.60525,26.158205,77.1733,5.423701,28.523619,1427.6912
CO,MS,2018-04-01,27.759092,24.746437,69.85133,6.035897,28.639662,1423.1108
CO,MS,2018-05-01,47.82727,21.81742,68.59279,6.6297116,28.647211,1289.3729
CO,MS,2018-06-01,18.445457,19.59811,73.25324,6.731434,28.68678,985.2472
CO,MS,2018-07-01,1.1045456,20.543976,61.00192,7.131744,28.695192,1255.7871
CO,MS,2018-08-01,50.746662,19.983654,63.75229,8.52514,28.707287,1243.9454
CO,MS,2018-09-01,129.6533,22.932823,65.15626,8.225504,28.58176,1240.1995
CO,MS,2018-10-01,191.91112,25.34921,74.366165,8.192514,28.537012,1369.0806
CO,MS,2018-11-01,171.46223,25.323519,75.662094,8.78666,28.51551,1358.8907
CO,MS,2018-12-01,99.404434,26.442528,68.64356,7.3447075,28.565662,1578.8645
CO,MS,2019-01-01,112.27997,27.08385,72.734245,7.3130593,28.5987,1590.1683
CO,MS,2019-02-01,159.50223,26.05854,74.84541,6.9911995,28.551031,1373.4758
CO,MS,2019-03-01,133.45776,25.563795,76.14427,6.6898527,28.60354,1424.9775
CO,MS,2019-04-01,84.13331,24.747946,77.21711,5.6695533,28.601185,1198.5557
CO,MS,2019-05-01,53.111107,22.888016,76.508804,6.879899,28.64725,1130.529
CO,MS,2019-06-01,17.555557,22.091825,65.78212,7.3986273,28.726591,1201.3333
CO,MS,2019-07-01,23.791117,19.901672,62.31078,7.670588,28.731974,1181.2825
CO,MS,2019-08-01,8.346668,22.885696,53.10859,9.428507,28.739172,1337.3109
CO,MS,2019-09-01,19.85778,26.748613,51.952038,9.162607,28.612118,1401.9844
CO,MS,2019-10-01,44.13333,27.600384,58.339752,8.281224,28.570858,1532.7053
CO,MS,2019-11-01,87.99554,27.274036,65.71369,7.622999,28.51821,1496.4634
CO,MS,2019-12-01,183.03557,25.595758,76.12976,6.0181623,28.54301,1370.3467
CO,MS,2020-01-01,120.693306,26.616098,75.96235,6.086303,28.518763,1452.326
CO,MS,2020-02-01,97.32,26.068146,76.997246,5.9845247,28.55865,1405.5857
CO,MS,2020-03-01,37.88,26.560764,64.4805,5.9723625,28.622536,1599.6313
CO,MS,2020-04-01,39.46222,23.78408,64.38975,5.9202676,28.698858,1531.4716
CO,MS,2020-05-01,45.80444,20.068289,67.99845,6.0417647,28.744797,1274.6034
CO,MS,2020-06-01,31.720001,21.03504,73.72858,7.376057,28.686264,992.6929
CO,MS,2020-07-01,3.4311113,20.703133,61.933163,7.1470675,28.67685,1204.9879
CO,MS,2020-08-01,40.4,21.714891,54.369385,7.9964075,28.709541,1273.5217
CO,MS,2020-09-01,7.7688885,26.131742,51.38573,7.05016,28.600882,1354.32
CO,MS,2020-10-01,52.19111,27.04461,59.98381,7.2712955,28.546059,1359.4038
CO,MS,2020-11-01,29.902222,26.345533,58.35014,7.774555,28.55278,1638.7288
CO,MS,2020-12-01,61.862217,26.672783,71.18027,6.9365387,28.551828,1495.2964
CO,MS,2021-01-01,115.63556,25.50288,81.093315,6.308089,28.585855,1234.9053
CO,MS,2021-02-01,31.675556,25.767544,70.71845,5.4685025,28.586153,1583.2142
CO,MS,2021-03-01,35.951103,26.267626,70.01739,6.1078424,28.615763,1444.4486
CO,MS,2021-04-01,7.440002,24.531485,62.980568,6.5133214,28.635767,1469.5742
CO,MT,2015-01-01,118.65292,24.937174,77.092094,4.7489223,28.565628,1418.6198
CO,MT,2015-02-01,148.4588,24.810312,81.94088,5.4844713,28.541658,1266.5465
CO,MT,2015-03-01,126.141174,24.888113,82.94799,4.6682982,28.510632,1279.6486
CO,MT,2015-04-01,100.62352,25.085,83.089264,3.944673,28.55737,1176.2626
CO,MT,2015-05-01,44.535294,24.64226,80.00983,4.606555,28.577837,1103.7264
CO,MT,2015-06-01,4.3529406,24.537287,68.91655,5.137217,28.644533,1244.8693
CO,MT,2015-07-01,8.264707,24.423847,62.531574,5.7514873,28.618843,1260.5518
CO,MT,2015-08-01,7.576471,26.910616,48.52066,5.9623737,28.59263,1435.5791
CO,MT,2015-09-01,29.176468,28.488737,54.696808,6.2149587,28.543697,1371.5436
CO,MT,2015-10-01,66.98236,27.51789,66.26109,6.031013,28.524097,1404.7607
CO,MT,2015-11-01,114.91763,26.573526,74.966965,5.1979556,28.513332,1388.4059
CO,MT,2015-12-01,125.747055,26.33151,76.50199,5.147199,28.524324,1450.7603
CO,MT,2016-01-01,231.92941,25.36126,84.51311,5.872114,28.445307,1148.0588
CO,MT,2016-02-01,103.77057,26.231548,79.463455,4.998365,28.533522,1483.049
CO,MT,2016-03-01,162.4588,25.829351,81.73877,4.5802913,28.575472,1318.7723
CO,MT,2016-04-01,37.947056,25.858147,73.68784,4.7152057,28.54493,1411.7249
CO,MT,2016-05-01,15.594118,25.120466,73.06769,4.3546557,28.62685,1190.0277
CO,MT,2016-06-01,12.229412,23.519388,68.84833,4.744165,28.673288,1193.1371
CO,MT,2016-07-01,0.11176473,24.779234,51.94368,5.0166764,28.674704,1325.194
CO,MT,2016-08-01,25.752943,25.932676,53.56273,5.615876,28.609085,1265.9484
CO,MT,2016-09-01,35.14706,25.839136,62.358772,6.1546435,28.597668,1302.3866
CO,MT,2016-10-01,81.99999,26.229656,69.43671,5.292439,28.532501,1376.7457
CO,MT,2016-11-01,142.41174,25.57652,77.74069,5.1979885,28.498556,1273.4403
CO,MT,2016-12-01,219.20001,24.780634,82.771996,4.6144505,28.527864,1194.8699
CO,MT,2017-01-01,202.35887,24.974854,81.853546,4.3288026,28.552,1293.1476
CO,MT,2017-02-01,200.5353,24.69157,83.99714,4.367341,28.545513,1173.3546
CO,MT,2017-03-01,135.66472,25.279585,82.52411,3.6161137,28.555641,1241.3087
CO,MT,2017-04-01,74.61763,25.301355,81.36647,3.749673,28.573084,1189.5328
CO,MT,2017-05-01,23.694122,25.428177,77.89282,3.4805334,28.577286,1138.4032
CO,MT,2017-06-01,1.8235295,23.725445,67.46215,4.4029794,28.55316,1230.005
CO,MT,2017-07-01,0.04117647,23.720192,51.312366,5.81759,28.712915,1357.4865
CO,MT,2017-08-01,12.052941,26.909101,52.15307,4.948651,28.567244,1357.444
CO,MT,2017-09-01,13.5588255,28.085056,48.156258,5.857476,28.543875,1390.4025
CO,MT,2017-10-01,100.02777,26.484669,68.19608,6.0946717,28.470972,1284.3156
CO,MT,2017-11-01,201.06113,25.67109,78.772835,4.974695,28.445103,1368.0857
CO,MT,2017-12-01,220.18332,24.95374,83.46281,4.972797,28.451046,1214.3497
CO,MT,2018-01-01,187.31108,24.938322,81.86777,4.555689,28.475594,1298.719
CO,MT,2018-02-01,220.8944,24.883804,83.8149,4.816951,28.462765,1196.3397
CO,MT,2018-03-01,162.98886,25.335085,82.53911,4.0900946,28.47877,1200.9027
CO,MT,2018-04-01,95.53887,24.740463,80.97259,3.8470383,28.524467,1190.6571
CO,MT,2018-05-01,30.816668,24.09826,73.338745,4.5399065,28.578026,1285.0496
CO,MT,2018-06-01,6.416667,22.779766,68.92192,5.7083144,28.607971,1230.8567
CO,MT,2018-07-01,0.18333335,23.80051,55.85171,5.848645,28.591253,1358.8491
CO,MT,2018-08-01,17.438889,25.443085,55.98278,6.4231067,28.6285,1364.3384
CO,MT,2018-09-01,45.783337,26.43353,57.891895,6.254098,28.54088,1425.9255
CO,MT,2018-10-01,132.65553,26.434916,74.8769,5.3911777,28.510057,1397.5157
CO,MT,2018-11-01,249.32782,25.44429,81.906364,5.1358247,28.473335,1268.0503
CO,MT,2018-12-01,185.38887,25.390026,79.306435,5.1248503,28.546309,1356.6134
CO,MT,2019-01-01,169.17776,25.298796,79.9302,4.7241025,28.573864,1308.6387
CO,MT,2019-02-01,192.02164,25.36222,81.31767,5.167417,28.510977,1228.468
CO,MT,2019-03-01,190.36316,25.400955,81.85781,4.948831,28.509506,1260.6342
CO,MT,2019-04-01,127.05258,25.415964,78.94823,4.0671835,28.5167,1216.1876
CO,MT,2019-05-01,33.148716,25.055168,72.40604,4.334297,28.626484,1223.8672
CO,MT,2019-06-01,0.5897436,24.53812,64.322014,5.107713,28.66024,1265.9122
CO,MT,2019-07-01,1.3743589,24.0993,55.513477,5.4385405,28.655697,1327.9681
CO,MT,2019-08-01,5.3846154,25.650919,50.080795,6.515702,28.652922,1380.7286
CO,MT,2019-09-01,35.25641,28.47678,52.870808,5.8595033,28.547886,1373.5823
CO,MT,2019-10-01,98.22048,26.354458,71.34145,5.3483663,28.57336,1374.246
CO,MT,2019-11-01,119.21025,25.711187,78.36265,4.9784837,28.485514,1325.5514
CO,MT,2019-12-01,171.13844,25.545835,78.80363,4.52347,28.532484,1259.4698
CO,MT,2020-01-01,159.77367,25.857622,80.70023,5.182861,28.535833,1304.578
CO,MT,2020-02-01,211.58415,25.439873,83.400955,4.7495246,28.539534,1148.2537
CO,MT,2020-03-01,133.20526,26.076338,79.40046,4.4876394,28.537853,1376.9888
CO,MT,2020-04-01,77.97894,25.897675,77.59331,4.269949,28.586678,1306.3252
CO,MT,2020-05-01,38.515785,23.865608,73.85239,4.683824,28.618912,1151.9131
CO,MT,2020-06-01,1.0947369,24.687185,65.90758,5.1947803,28.608078,1280.0962
CO,MT,2020-07-01,0.98421055,24.958744,53.91732,5.7084126,28.598475,1345.0992
CO,MT,2020-08-01,0.74736845,26.909388,43.4632,7.1309214,28.571098,1443.528
CO,MT,2020-09-01,9.352632,29.465816,40.582844,6.3881273,28.515852,1463.7717
CO,MT,2020-10-01,46.615788,28.468832,59.346977,6.692887,28.45661,1400.3037
CO,MT,2020-11-01,44.321053,27.686895,63.37662,6.116797,28.457869,1548.3016
CO,MT,2020-12-01,72.96314,26.249712,73.77785,5.4679313,28.441969,1415.3993
CO,MT,2021-01-01,55.535122,25.62455,76.86449,5.2357945,28.356283,1421.1893
CO,MT,2021-02-01,69.378395,25.442724,77.30863,5.830539,28.37274,1416.8284
CO,MT,2021-03-01,44.416214,25.146826,78.33362,5.388864,28.448818,1387.2189
CO,MT,2021-04-01,21.064863,25.679356,73.87005,5.381364,28.438042,1441.1447
N,PA,2015-01-01,144.96666,26.024681,77.59483,4.516148,29.43983,1293.2886
N,PA,2015-02-01,129.50832,25.634464,81.22929,4.359253,29.413902,1183.14
N,PA,2015-03-01,201.15002,25.4762,83.71945,3.6623204,29.408926,1149.7512
N,PA,2015-04-01,151.85838,25.805265,84.076546,3.271194,29.417114,1164.576
N,PA,2015-05-01,98.07499,26.250141,81.863846,3.3982172,29.447674,1205.5394
N,PA,2015-06-01,62.741657,26.307144,77.32947,3.7805874,29.468576,1279.0759
N,PA,2015-07-01,47.175003,26.42686,74.89357,4.4868474,29.483242,1313.6412
N,PA,2015-08-01,12.575,27.27646,68.725624,5.249039,29.448124,1466.1133
N,PA,2015-09-01,10.087999,28.268366,66.734314,5.9953074,29.423779,1598.57
N,PA,2015-10-01,21.864002,28.559145,66.72198,6.094334,29.421982,1576.1396
N,PA,2015-11-01,14.328,28.492361,67.39054,5.9678917,29.387346,1526.2472
N,PA,2015-12-01,44.904,27.898355,70.21969,6.3053145,29.417292,1323.286
N,PA,2016-01-01,166.27199,27.037226,77.17998,5.495775,29.419853,1171.4756
N,PA,2016-02-01,158.61598,26.734388,79.538895,4.9680614,29.414522,1344.7246
N,PA,2016-03-01,246.39201,26.55085,81.724846,3.823387,29.385477,1225.731
N,PA,2016-04-01,171.032,26.79503,81.951355,4.154244,29.409857,1275.9088
N,PA,2016-05-01,99.99199,27.078512,79.33149,4.0118165,29.466028,1384.7814
N,PA,2016-06-01,44.471996,26.668089,75.78329,4.4181614,29.505049,1426.5508
N,PA,2016-07-01,41.784,26.818665,71.73808,4.388826,29.487238,1478.0139
N,PA,2016-08-01,20.135998,27.528246,69.25578,5.3475804,29.473898,1560.1471
N,PA,2016-09-01,44.723076,27.435717,71.652695,5.1735635,29.422155,1522.0392
N,PA,2016-10-01,50.62308,27.45451,72.44007,5.134209,29.39066,1470.6742
N,PA,2016-11-01,54.822224,27.62283,73.47075,5.245051,29.331839,1386.1337
N,PA,2016-12-01,181.08664,26.509605,78.7431,4.5145535,29.350344,1228.788
N,PA,2017-01-01,246.12668,25.599808,83.13998,3.9481196,29.375895,1234.2808
